,0,1,2,3,4,5,6,7,8,9
0,4.780426025390625,4.77392578125,4.622364044189453,4.553388595581055,4.540091037750244,4.533383846282959,4.485568046569824,4.4669880867004395,4.456528663635254,4.4530487060546875
1,5.029099464416504,4.6420159339904785,4.605708599090576,4.589200019836426,4.55718469619751,4.490575313568115,4.474165916442871,4.471380710601807,4.411521911621094,4.405996322631836
2,4.616219520568848,4.47429084777832,4.438211917877197,4.419190883636475,4.385113716125488,4.366818428039551,4.331202507019043,4.302087783813477,4.250694751739502,4.215278625488281
3,4.576210021972656,4.456302165985107,4.425856590270996,4.4207539558410645,4.383510112762451,4.381450176239014,4.377163410186768,4.315787315368652,4.267573833465576,4.26709508895874
4,4.558788299560547,4.507504463195801,4.467345714569092,4.393456935882568,4.384584903717041,4.30239725112915,4.284045219421387,4.26460075378418,4.262130260467529,4.253917217254639
5,4.677021026611328,4.563056468963623,4.512291431427002,4.489984035491943,4.488110065460205,4.484157085418701,4.457932949066162,4.4503493309021,4.4481587409973145,4.4187211990356445
6,4.61022424697876,4.607494354248047,4.538701057434082,4.500882625579834,4.408557891845703,4.393143177032471,4.245388031005859,4.219421863555908,4.150357246398926,4.1410956382751465
7,4.662808418273926,4.566128253936768,4.549459457397461,4.451449394226074,4.4221391677856445,4.368630409240723,4.323129653930664,4.281652927398682,4.278432369232178,4.277167320251465
8,4.854187965393066,4.665360450744629,4.566885948181152,4.52312707901001,4.483036994934082,4.4796319007873535,4.4735260009765625,4.444824695587158,4.41790246963501,4.39782190322876
9,5.017895698547363,4.833490371704102,4.803225994110107,4.802176475524902,4.764859676361084,4.740098476409912,4.7143778800964355,4.706026077270508,4.703657627105713,4.680513381958008
10,4.550443649291992,4.480535984039307,4.4492621421813965,4.371702194213867,4.296414375305176,4.278172969818115,4.272302627563477,4.254815578460693,4.249896049499512,4.238921165466309
11,4.549383163452148,4.495821475982666,4.464214324951172,4.423616409301758,4.369295597076416,4.292674541473389,4.227328300476074,4.187073707580566,4.181463241577148,4.164559841156006
12,4.981871604919434,4.7137041091918945,4.571171760559082,4.562685966491699,4.5460638999938965,4.509164810180664,4.505211353302002,4.489444732666016,4.474114418029785,4.436014652252197
13,4.265083312988281,4.106797218322754,4.1042938232421875,4.039746284484863,3.9970107078552246,3.9731130599975586,3.944645881652832,3.9226291179656982,3.91241192817688,3.8351686000823975
14,4.902604103088379,4.636378288269043,4.6146345138549805,4.492946624755859,4.459848880767822,4.424995422363281,4.364863395690918,4.347838878631592,4.337378978729248,4.296689510345459
15,4.416785717010498,4.283705234527588,4.240586280822754,4.053981781005859,3.882216453552246,3.8276445865631104,3.77483868598938,3.715104579925537,3.6657869815826416,3.6411664485931396
16,4.777483940124512,4.663571357727051,4.606430530548096,4.581965446472168,4.575072765350342,4.555509567260742,4.515288352966309,4.485116958618164,4.456943988800049,4.420039653778076
17,4.991515636444092,4.7868757247924805,4.720343589782715,4.674454689025879,4.624710559844971,4.615612506866455,4.60121488571167,4.596942901611328,4.572089672088623,4.568853855133057
18,4.939217567443848,4.737327575683594,4.692450046539307,4.649670124053955,4.615015983581543,4.577637672424316,4.5678510665893555,4.558103561401367,4.557623863220215,4.555644989013672
19,4.57974100112915,4.402797698974609,4.381741046905518,4.269937038421631,4.182733058929443,4.110393524169922,4.091547012329102,4.087713241577148,3.8978850841522217,3.872187852859497
20,4.027274131774902,3.8717353343963623,3.8115124702453613,3.734588146209717,3.717136859893799,3.505722999572754,3.472418785095215,3.450005054473877,3.4160451889038086,3.390056610107422
21,4.550271034240723,4.5358734130859375,4.419478893280029,4.40150785446167,4.273187637329102,4.24843168258667,4.235113143920898,4.217716217041016,4.20651912689209,4.172910213470459
22,4.6312971115112305,4.591601848602295,4.574951648712158,4.547274589538574,4.510688304901123,4.509745121002197,4.4953155517578125,4.488193035125732,4.431332111358643,4.430443286895752
23,4.7022294998168945,4.630090236663818,4.625090599060059,4.6107964515686035,4.6078386306762695,4.597848892211914,4.564841270446777,4.515989303588867,4.3631272315979,4.351959228515625
24,4.614932537078857,4.613252639770508,4.559268951416016,4.49485445022583,4.491983413696289,4.474475860595703,4.43528413772583,4.4309000968933105,4.427703380584717,4.419994354248047
25,4.738673210144043,4.383565902709961,4.251248836517334,4.234179973602295,4.0994672775268555,4.092140197753906,4.0177130699157715,4.006683826446533,3.957623243331909,3.95005464553833
26,4.697477340698242,4.674074649810791,4.611893653869629,4.603358268737793,4.577679634094238,4.575432777404785,4.562540531158447,4.531537055969238,4.530511856079102,4.5224127769470215
27,4.700035095214844,4.614302635192871,4.574053764343262,4.556026458740234,4.554414749145508,4.549277305603027,4.538519859313965,4.503756999969482,4.401971817016602,4.371453762054443
28,4.896917343139648,4.600918769836426,4.427331447601318,4.407046318054199,4.404593467712402,4.363018989562988,4.345902442932129,4.3327555656433105,4.330611228942871,4.31071662902832
29,4.578615188598633,4.496764183044434,4.3539276123046875,4.320254325866699,4.313672065734863,4.25974178314209,4.215138912200928,4.199701309204102,4.168087005615234,4.160404205322266
30,4.449038505554199,4.424353122711182,4.412805080413818,4.39467191696167,4.345679759979248,4.335916042327881,4.3355865478515625,4.314541339874268,4.297501564025879,4.243200302124023
31,4.546913146972656,4.542165756225586,4.471743583679199,4.416170120239258,4.335475921630859,4.322815418243408,4.321644306182861,4.310235023498535,4.303760051727295,4.300741195678711
32,4.724546432495117,4.585172653198242,4.481459617614746,4.454120635986328,4.443671703338623,4.438604354858398,4.4113898277282715,4.406487941741943,4.332482814788818,4.329885482788086
33,5.008230209350586,4.688092231750488,4.670749664306641,4.633133888244629,4.630850791931152,4.6038498878479,4.581505298614502,4.546804428100586,4.528634071350098,4.505678653717041
34,4.890871524810791,4.770031929016113,4.716547966003418,4.705531597137451,4.6753058433532715,4.668186664581299,4.6437273025512695,4.618260383605957,4.603532314300537,4.5739641189575195
35,4.74531364440918,4.721397399902344,4.623908519744873,4.591734886169434,4.573067665100098,4.511074542999268,4.476526260375977,4.457983493804932,4.444184303283691,4.432293891906738
36,4.545888423919678,4.506592273712158,4.473423004150391,4.468196868896484,4.449328899383545,4.437640190124512,4.424578666687012,4.408693790435791,4.4076948165893555,4.390851020812988
37,4.398889541625977,4.308351516723633,4.266424179077148,4.229251384735107,4.215814113616943,4.201204299926758,4.180723190307617,4.171904563903809,4.1434550285339355,4.140411376953125
38,4.785408973693848,4.597691059112549,4.566915035247803,4.409365177154541,4.399077415466309,4.390934467315674,4.39052677154541,4.3717122077941895,4.303934097290039,4.296640872955322
39,4.449263572692871,4.429089546203613,4.376744747161865,4.314624309539795,4.312610149383545,4.297506332397461,4.287098407745361,4.260344982147217,4.244202613830566,4.177512168884277
40,4.676870346069336,4.488292694091797,4.379621505737305,4.290049076080322,4.148686408996582,4.122787952423096,4.036077499389648,3.940802574157715,3.6959009170532227,3.6769843101501465
41,5.035492897033691,4.784418106079102,4.617729187011719,4.59288215637207,4.586419105529785,4.530981540679932,4.5184125900268555,4.501707553863525,4.497750282287598,4.488953113555908
42,4.6509246826171875,4.646633625030518,4.4788031578063965,4.460983753204346,4.424118518829346,4.408106327056885,4.366975784301758,4.345257759094238,4.264800548553467,4.205824375152588
43,5.017653465270996,4.745347023010254,4.721438407897949,4.623965740203857,4.517454624176025,4.516974925994873,4.511159420013428,4.476560592651367,4.469616889953613,4.444930076599121
44,4.563737869262695,4.225862503051758,4.209327220916748,4.165348529815674,4.147418022155762,4.146687030792236,4.144333362579346,4.130214691162109,4.1209235191345215,4.094749927520752
45,5.016324520111084,4.779278755187988,4.273187637329102,4.181115627288818,4.157125949859619,4.126220703125,4.108004570007324,4.102696895599365,4.098199844360352,4.088309288024902
46,4.121987819671631,4.118899345397949,4.105173110961914,4.045134544372559,3.981663227081299,3.977442979812622,3.9611945152282715,3.8219666481018066,3.8208019733428955,3.7718589305877686
